"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"1301","KaVontae Turpin","DAL","WR","1","2025","1","16","LAC","2","13","13.0","6.50","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","4","12.5","2","14","5.5","7.00","3.50","14.0","50.0","0","0.0","0","1","0","7.7","7.7","4.7","4.7"
"1302","Caleb Williams","CHI","QB","1","2025","1","4","LV","8","13","13.0","1.63","0","2","3","20","0","50.0","37.5","25.0","12.5","","","","0","0.0","1","33.3","4","44.4","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.4","7.4","12.8","12.8"
"1303","Hassan Haskins","LAC","RB","1","2025","1","5","WAS","5","13","13.0","2.60","0","0","0","0","0","80.0","60.0","20.0","","","","","0","0.0","0","0.0","0","0.0","1","3.0","1","2","1.0","2.00","2.00","2.0","100.0","0","0.0","0","0","0","3.9","3.9","2.5","2.5"
"1304","Jameis Winston","NYG","QB","1","2025","1","12","DET","4","13","13.0","3.25","0","0","1","11","0","75.0","25.0","25.0","25.0","","","","0","0.0","0","0.0","1","14.3","1","2.7","1","33","8.3","33.00","33.00","33.0","100.0","1","33.3","0","0","0","4.3","4.3","33.2","33.2"
"1305","Baker Mayfield","TB","QB","1","2025","1","4","PHI","2","13","13.0","6.50","0","0","2","13","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","19.9","19.9"
"1306","Keaton Mitchell","BLT","RB","1","2025","1","16","NE","9","13","13.0","1.44","0","0","0","0","0","66.7","44.4","11.1","","","","","0","0.0","0","0.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.3","5.3","1.3","1.3"
"1307","Caleb Williams","CHI","QB","1","2025","1","15","CLV","3","13","13.0","4.33","0","1","1","14","0","33.3","33.3","33.3","33.3","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","19.0","19.0"
"1308","Caleb Williams","CHI","QB","1","2025","1","13","PHI","5","13","13.0","2.60","0","0","2","9","0","80.0","60.0","20.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","10.5","10.5"
"1309","Drake Maye","NE","QB","1","2025","1","10","TB","7","13","13.0","1.86","0","0","4","14","0","57.1","42.9","14.3","","","","","1","25.0","2","33.3","2","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.2","5.2","19.1","19.1"
"1310","Ty Johnson","BUF","RB","1","2025","1","15","NE","4","13","13.0","3.25","0","0","0","0","0","75.0","25.0","25.0","","","","","0","0.0","1","25.0","2","16.7","3","10.7","3","15","7.8","5.00","5.00","15.0","100.0","0","0.0","0","0","0","8.1","8.1","5.8","5.8"
"1311","Brock Purdy","SF","QB","1","2025","1","4","JAX","2","13","13.0","6.50","0","0","1","11","0","100.0","50.0","50.0","50.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","20.7","20.7"
"1312","Mac Jones","SF","QB","1","2025","1","6","TB","5","13","13.0","2.60","0","0","2","8","0","80.0","60.0","20.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","13.2","13.2"
"1313","Malik Washington","MIA","WR","1","2025","1","9","BLT","3","13","13.0","4.33","0","1","0","0","0","100.0","100.0","33.3","","","","","0","0.0","0","0.0","1","33.3","3","7.5","3","48","18.4","16.00","16.00","48.0","100.0","0","0.0","0","0","0","6.8","6.8","8.1","8.1"
"1314","Blake Corum","LA","RB","1","2025","1","5","SF","1","13","13.0","13.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","2","4.3","0","0","0.0","","0.00","0.0","","0","0.0","0","1","0","4.3","4.3","1.3","1.3"
"1315","Arian Smith","NYJ","WR","1","2025","1","10","CLV","1","13","13.0","13.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","1.3","1.3"
"1316","Kimani Vidal","LAC","RB","1","2025","1","11","JAX","5","13","13.0","2.60","0","0","0","0","0","80.0","60.0","","","","","","0","0.0","0","0.0","0","0.0","2","7.7","2","-1","-0.8","-0.50","-0.50","-1.0","100.0","0","0.0","0","0","0","5.4","5.4","3.2","3.2"
"1317","Ty Johnson","BUF","RB","1","2025","1","3","MIA","3","13","13.0","4.33","0","0","0","0","0","100.0","66.7","66.7","","","","","0","0.0","0","0.0","0","0.0","2","7.1","1","8","3.8","8.00","4.00","8.0","50.0","0","0.0","0","0","0","4.4","4.4","3.1","3.1"
"1318","Jalen Hurts","PHI","QB","1","2025","1","6","NYG","7","13","13.0","1.86","1","0","2","12","0","57.1","28.6","14.3","","","","","4","80.0","4","80.0","4","80.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.9","6.9","21.6","21.6"
"1319","Brashard Smith","KC","RB","1","2025","1","3","NYG","2","13","13.0","6.50","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","1","2.7","0","0","0.0","","0.00","0.0","","0","0.0","0","1","0","3.3","3.3","1.3","1.3"
"1320","Dillon Gabriel","CLV","QB","1","2025","1","8","NE","1","13","13.0","13.00","0","0","1","13","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","13.5","13.5"
"1321","Xavier Worthy","KC","WR","1","2025","1","13","DAL","2","13","13.0","6.50","0","0","0","0","0","50.0","50.0","50.0","50.0","50.0","","","0","0.0","0","0.0","0","0.0","5","14.7","4","61","23.4","15.25","12.20","61.0","80.0","0","0.0","0","0","0","8.4","8.4","11.4","11.4"
"1322","Devin Singletary","NYG","RB","1","2025","1","15","WAS","5","13","13.0","2.60","0","0","0","0","0","80.0","40.0","20.0","","","","","1","50.0","1","50.0","1","16.7","1","2.7","1","1","0.4","1.00","1.00","1.0","100.0","0","0.0","0","0","0","4.8","4.8","2.4","2.4"
"1323","Dylan Sampson","CLV","RB","1","2025","1","6","PIT","3","12","12.0","4.00","0","0","0","0","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","2","3.8","2","12","5.4","6.00","6.00","12.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","4.4"
"1324","Carson Wentz","MIN","QB","1","2025","1","4","PIT","2","12","12.0","6.00","0","0","2","12","0","100.0","50.0","50.0","50.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","23.2","23.2"
"1325","Chuba Hubbard","CAR","RB","1","2025","1","17","SEA","4","12","12.0","3.00","0","1","0","0","0","75.0","50.0","25.0","","","","","0","0.0","0","0.0","1","50.0","3","12.5","3","6","11.1","2.00","2.00","6.0","100.0","0","0.0","0","0","0","7.3","7.3","3.8","3.8"
"1326","Davis Mills","HST","QB","1","2025","1","18","IND","1","12","12.0","12.00","0","0","1","12","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","2.6","2.6"
"1327","Olamide Zaccheaus","CHI","WR","1","2025","1","3","DAL","1","12","12.0","12.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","4","14.3","3","24","8.1","8.00","6.00","24.0","75.0","0","0.0","0","1","0","7.2","7.2","6.6","6.6"
"1328","Chris Rodriguez","WAS","RB","1","2025","1","7","DAL","3","12","12.0","4.00","1","0","0","0","0","100.0","66.7","33.3","","","","","1","50.0","1","33.3","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","7.2","7.2"
"1329","Mason Tipton","NO","WR","1","2025","1","16","NYJ","1","12","12.0","12.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","5","10.0","4","29","8.4","7.25","5.80","29.0","80.0","0","0.0","0","1","0","8.7","8.7","8.1","8.1"
"1330","Drake Maye","NE","QB","1","2025","1","5","BUF","3","12","12.0","4.00","0","0","2","12","0","66.7","66.7","33.3","","","","","0","0.0","1","25.0","2","28.6","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.2","3.2","12.1","12.1"
"1331","David Moore","CAR","WR","1","2025","1","4","NE","1","12","12.0","12.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","1.2","1.2"
"1332","Rashee Rice","KC","WR","1","2025","1","8","WAS","2","12","12.0","6.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","1","33.3","1","16.7","9","26.5","9","93","31.1","10.33","10.33","93.0","100.0","1","33.3","1","2","1","16.8","16.8","25.5","25.5"
"1333","RJ Harvey","DEN","RB","1","2025","1","5","PHI","4","12","12.0","3.00","0","0","0","0","0","75.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","3","7.7","3","18","7.4","6.00","6.00","18.0","100.0","0","0.0","0","0","0","6.4","6.4","6.0","6.0"
"1334","Kareem Hunt","KC","RB","1","2025","1","15","LAC","6","12","12.0","2.00","0","0","0","0","0","83.3","33.3","","","","","","0","0.0","1","33.3","1","12.5","2","6.1","1","8","3.8","8.00","4.00","8.0","50.0","0","0.0","0","1","0","7.6","7.6","3.0","3.0"
"1335","AJ Dillon","PHI","RB","1","2025","1","5","DEN","2","12","12.0","6.00","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","1","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","1.2","1.2"
"1336","Rico Dowdle","CAR","RB","1","2025","1","1","JAX","3","12","12.0","4.00","0","0","0","0","0","66.7","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","3","8.6","2","4","2.6","2.00","1.33","4.0","66.7","0","0.0","0","0","0","5.9","5.9","3.6","3.6"
"1337","Kimani Vidal","LAC","RB","1","2025","1","18","DEN","3","12","12.0","4.00","0","0","0","0","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","1","2.3","1","-2","-1.5","-2.00","-2.00","-2.0","100.0","0","0.0","0","0","0","3.0","3.0","2.0","2.0"
"1338","Ryan Flournoy","DAL","WR","1","2025","1","4","GB","1","12","12.0","12.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","2","5.0","2","14","4.4","7.00","7.00","14.0","100.0","0","0.0","0","0","0","3.5","3.5","4.6","4.6"
"1339","Tyler Shough","NO","QB","1","2025","1","8","TB","3","12","12.0","4.00","0","0","3","12","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","5.3","5.3"
"1340","C.J. Stroud","HST","QB","1","2025","1","9","DEN","2","12","12.0","6.00","0","0","2","12","0","100.0","100.0","100.0","","","","","0","0.0","1","20.0","1","10.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","4.4","4.4"
"1341","Bam Knight","ARZ","RB","1","2025","1","12","JAX","10","12","12.0","1.20","1","0","0","0","0","60.0","20.0","10.0","","","","","2","66.7","2","66.7","2","66.7","5","10.0","4","20","6.3","5.00","4.00","20.0","80.0","0","0.0","0","0","0","14.0","14.0","13.2","13.2"
"1342","Evan Hull","NO","RB","1","2025","1","15","CAR","4","12","12.0","3.00","0","0","0","0","0","100.0","25.0","25.0","","","","","0","0.0","0","0.0","2","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.7","3.7","1.2","1.2"
"1343","DJ Moore","CHI","WR","1","2025","1","16","GB","1","12","12.0","12.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","7","20.6","5","97","38.8","19.40","13.86","97.0","71.4","1","50.0","0","0","0","10.9","10.9","21.9","21.9"
"1344","Spencer Rattler","NO","QB","1","2025","1","7","CHI","2","12","12.0","6.00","0","0","1","7","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","14.5","14.5"
"1345","Rachaad White","TB","RB","1","2025","1","3","NYJ","5","12","12.0","2.40","0","0","0","0","0","60.0","60.0","40.0","","","","","0","0.0","0","0.0","0","0.0","1","3.4","1","2","0.9","2.00","2.00","2.0","100.0","0","0.0","0","1","0","4.7","4.7","2.4","2.4"
"1346","J.J. McCarthy","MIN","QB","1","2025","1","9","DET","9","12","12.0","1.33","1","1","1","9","1","33.3","33.3","22.2","","","","","0","0.0","1","50.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.3","5.3","19.9","19.9"
"1347","Caleb Williams","CHI","QB","1","2025","1","3","DAL","5","12","12.0","2.40","0","0","1","2","0","60.0","40.0","40.0","","","","","0","0.0","0","0.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.3","3.3","29.1","29.1"
"1348","David Montgomery","DET","RB","1","2025","1","4","CLV","9","12","12.0","1.33","0","0","0","0","0","66.7","33.3","","","","","","2","100.0","2","50.0","2","33.3","1","3.7","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.6","7.6","1.2","1.2"
"1349","Russell Wilson","NYG","QB","1","2025","1","10","CHI","2","12","12.0","6.00","0","0","2","12","0","100.0","50.0","50.0","50.0","","","","1","25.0","1","20.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","3.0","3.0"
"1350","Trevor Lawrence","JAX","QB","1","2025","1","1","CAR","4","12","12.0","3.00","0","0","2","14","0","50.0","50.0","25.0","25.0","","","","0","0.0","0","0.0","1","11.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","11.3","11.3"
"1351","Tank Bigsby","JAX","RB","1","2025","1","1","CAR","5","12","12.0","2.40","0","0","0","0","0","100.0","40.0","","","","","","0","0.0","0","0.0","1","11.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.3","3.3","1.2","1.2"
"1352","Brian Robinson","SF","RB","1","2025","1","5","LA","5","12","12.0","2.40","0","0","0","0","0","80.0","40.0","40.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","1.2","1.2"
"1353","Cam Ward","TEN","QB","1","2025","1","3","IND","3","12","12.0","4.00","0","0","3","12","0","100.0","66.7","33.3","","","","","1","25.0","1","16.7","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","13.0","13.0"
"1354","Spencer Rattler","NO","QB","1","2025","1","8","TB","3","12","12.0","4.00","0","1","2","9","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","4.6","4.6"
"1355","Hunter Luepke","DAL","FB","1","2025","1","18","NYG","2","12","12.0","6.00","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","1","4.2","1","4","2.8","4.00","4.00","4.0","100.0","0","0.0","1","1","0","3.3","3.3","2.6","2.6"
"1356","Cam Skattebo","NYG","RB","1","2025","1","8","PHI","3","12","12.0","4.00","0","0","0","0","0","100.0","100.0","33.3","","","","","0","0.0","0","0.0","0","0.0","2","8.3","1","18","9.3","18.00","9.00","18.0","50.0","1","100.0","0","1","0","5.2","5.2","10.0","10.0"
"1357","Dillon Gabriel","CLV","QB","1","2025","1","7","MIA","4","12","12.0","3.00","0","0","3","13","0","75.0","75.0","25.0","","","","","0","0.0","0","0.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","5.8","5.8"
"1358","Drake Maye","NE","QB","1","2025","1","13","NYG","6","12","12.0","2.00","0","0","2","10","0","66.7","33.3","16.7","","","","","0","0.0","1","33.3","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.8","3.8","20.5","20.5"
"1359","Tez Johnson","TB","WR","1","2025","1","12","LA","2","12","12.0","6.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","1","50.0","4","11.8","3","21","20.4","7.00","5.25","21.0","75.0","1","100.0","0","2","0","9.4","9.4","12.3","12.3"
"1360","DK Metcalf","PIT","WR","1","2025","1","12","CHI","2","12","12.0","6.00","1","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","1","16.7","1","12.5","6","19.4","5","22","12.9","4.40","3.67","22.0","83.3","0","0.0","0","0","0","10.7","10.7","14.4","14.4"
"1361","Jordan Love","GB","QB","1","2025","1","2","WAS","3","12","12.0","4.00","0","0","1","14","0","33.3","33.3","33.3","33.3","","","","0","0.0","0","0.0","1","12.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","20.9","20.9"
"1362","Malachi Corley","CLV","WR","1","2025","1","5","MIN","1","11","11.0","11.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","1.1","1.1"
"1363","Jaxon Smith-Njigba","SEA","WR","1","2025","1","4","ARZ","3","11","11.0","3.67","0","0","0","0","0","66.7","33.3","33.3","33.3","","","","0","0.0","0","0.0","0","0.0","5","19.2","4","79","32.6","19.75","15.80","79.0","80.0","0","0.0","0","0","0","8.9","8.9","13.0","13.0"
"1364","Troy Franklin","DEN","WR","1","2025","1","2","IND","1","11","11.0","11.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","9","30.0","8","89","43.2","11.13","9.89","89.0","88.9","1","33.3","1","3","0","16.2","16.2","24.0","24.0"
"1365","Trevor Lawrence","JAX","QB","1","2025","1","18","TEN","2","11","11.0","5.50","0","0","2","11","0","100.0","50.0","50.0","50.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","23.3","23.3"
"1366","Brock Purdy","SF","QB","1","2025","1","16","IND","2","11","11.0","5.50","0","0","1","9","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","31.9","31.9"
"1367","Corey Kiner","ARZ","RB","1","2025","1","15","HST","2","11","11.0","5.50","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","1.1","1.1"
"1368","Alvin Kamara","NO","RB","1","2025","1","12","ATL","3","11","11.0","3.67","0","0","0","0","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","2","4.4","2","4","1.6","2.00","2.00","4.0","100.0","0","0.0","0","0","0","4.4","4.4","3.5","3.5"
"1369","Keaton Mitchell","BLT","RB","1","2025","1","9","MIA","4","11","11.0","2.75","0","0","0","0","0","100.0","75.0","","","","","","0","0.0","0","0.0","1","25.0","1","4.3","1","7","3.4","7.00","7.00","7.0","100.0","0","0.0","0","0","0","4.3","4.3","2.8","2.8"
"1370","Kameron Johnson","TB","WR","1","2025","1","10","NE","1","11","11.0","11.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","1","2.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","1.1","1.1"
"1371","Jaleel McLaughlin","DEN","RB","1","2025","2","3","NE","4","11","11.0","2.75","0","0","0","0","0","100.0","50.0","25.0","","","","","0","0.0","0","0.0","0","0.0","2","6.5","1","2","1.5","2.00","1.00","2.0","50.0","0","0.0","0","0","0","4.9","4.9","2.3","2.3"
"1372","Audric Estime","NO","RB","1","2025","1","15","CAR","3","11","11.0","3.67","0","0","0","0","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","3","9.1","3","39","14.3","13.00","13.00","39.0","100.0","0","0.0","0","0","0","5.9","5.9","8.0","8.0"
"1373","Emanuel Wilson","GB","RB","1","2025","1","6","CIN","3","11","11.0","3.67","0","0","0","0","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","1","3.8","1","-4","-1.5","-4.00","-4.00","-4.0","100.0","0","0.0","0","0","0","3.0","3.0","1.7","1.7"
"1374","Lamar Jackson","BLT","QB","1","2025","1","12","NYJ","7","11","11.0","1.57","0","0","5","13","0","71.4","28.6","14.3","","","","","0","0.0","1","12.5","3","23.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.0","6.0","7.2","7.2"
"1375","Drake Maye","NE","QB","1","2025","1","4","CAR","3","11","11.0","3.67","1","0","3","11","1","100.0","100.0","33.3","","","","","1","25.0","1","16.7","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","23.2","23.2"
"1376","Devin Neal","NO","RB","1","2025","1","9","LA","3","11","11.0","3.67","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","1","33.3","1","4.0","1","1","0.6","1.00","1.00","1.0","100.0","0","0.0","0","1","0","4.6","4.6","2.2","2.2"
