"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"487","Tyrone Tracy","NYG","RB","1","2024","1","6","CIN","17","50","50.0","2.94","1","0","0","0","0","70.6","41.2","23.5","5.9","","","","1","100.0","1","100.0","1","100.0","6","14.6","6","57","27.8","9.50","9.50","57.0","100.0","0","0.0","0","0","0","18.1","18.1","22.7","22.7"
"488","Nick Chubb","CLV","RB","1","2024","1","11","NO","11","50","50.0","4.55","0","0","0","0","0","81.8","72.7","54.5","9.1","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.4","5.4","5.0","5.0"
"489","Emanuel Wilson","GB","RB","1","2024","1","3","TEN","12","50","50.0","4.17","0","0","0","0","0","75.0","66.7","50.0","8.3","","","","0","0.0","0","0.0","1","16.7","2","10.5","2","35","17.3","17.50","17.50","35.0","100.0","1","100.0","0","0","0","9.7","9.7","16.5","16.5"
"490","Rachaad White","TB","RB","1","2024","1","4","PHI","10","49","49.0","4.90","0","0","0","0","0","60.0","60.0","40.0","20.0","10.0","","","0","0.0","0","0.0","0","0.0","3","6.4","2","35","10.1","17.50","11.67","35.0","66.7","0","0.0","0","0","0","9.3","9.3","10.4","10.4"
"491","Kenny McIntosh","SEA","RB","1","2024","1","18","LA","7","49","49.0","7.00","0","0","0","0","0","100.0","85.7","71.4","28.6","","","","0","0.0","0","0.0","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.3","4.3","4.9","4.9"
"492","Travis Etienne","JAX","RB","1","2024","1","17","TEN","15","49","49.0","3.27","0","0","0","0","0","86.7","40.0","20.0","6.7","6.7","","","1","100.0","1","100.0","1","50.0","2","9.1","1","26","14.9","26.00","13.00","26.0","50.0","0","0.0","0","1","0","12.0","12.0","8.5","8.5"
"493","Kenneth Walker","SEA","RB","1","2024","1","13","NYJ","16","49","49.0","3.06","0","1","0","0","0","68.8","43.8","37.5","12.5","","","","2","100.0","2","66.7","3","60.0","3","9.7","2","-3","-1.5","-1.50","-1.00","-3.0","66.7","0","0.0","0","2","0","16.5","16.5","6.6","6.6"
"494","Bucky Irving","TB","RB","1","2024","1","4","PHI","10","49","49.0","4.90","1","0","0","0","0","100.0","70.0","40.0","10.0","10.0","","","3","60.0","4","66.7","5","62.5","2","4.3","1","6","1.7","6.00","3.00","6.0","50.0","0","0.0","0","0","0","12.2","12.2","12.5","12.5"
"495","Justin Herbert","LAC","QB","1","2024","1","8","NO","4","49","49.0","12.25","0","0","3","50","0","75.0","75.0","50.0","25.0","25.0","25.0","25.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","24.1","24.1"
"496","Dorian Thompson-Robinson","CLV","QB","1","2024","1","16","CIN","9","49","49.0","5.44","0","1","3","23","0","77.8","77.8","66.7","33.3","","","","0","0.0","1","20.0","2","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.1","6.1","9.2","9.2"
"497","D'Onta Foreman","CLV","RB","1","2024","1","17","MIA","13","49","49.0","3.77","0","0","0","0","0","92.3","69.2","46.2","","","","","1","100.0","2","50.0","2","50.0","2","4.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","11.1","11.1","4.9","4.9"
"498","Aaron Jones","MIN","RB","1","2024","2","1","LA","13","48","48.0","3.69","0","0","0","0","0","84.6","61.5","30.8","7.7","","","","0","0.0","0","0.0","0","0.0","6","15.0","3","12","4.9","4.00","2.00","12.0","50.0","0","0.0","0","0","0","15.3","15.3","9.0","9.0"
"499","Jaylen Warren","PIT","RB","1","2024","1","16","BLT","12","48","48.0","4.00","0","0","0","0","0","75.0","58.3","50.0","8.3","","","","0","0.0","0","0.0","2","100.0","5","15.2","5","44","20.3","8.80","8.80","44.0","100.0","0","0.0","0","0","1","15.0","15.0","14.2","14.2"
"500","Jayden Daniels","WAS","QB","1","2024","2","3","PHI","6","48","48.0","8.00","1","0","4","31","0","100.0","83.3","83.3","33.3","16.7","","","0","0.0","1","100.0","2","66.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.7","4.7","26.0","26.0"
"501","Audric Estime","DEN","RB","1","2024","1","16","LAC","9","48","48.0","5.33","1","0","0","0","0","88.9","88.9","66.7","","","","","1","100.0","1","100.0","2","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.1","6.1","10.8","10.8"
"502","Jonathan Taylor","IND","RB","1","2024","1","9","MIN","13","48","48.0","3.69","0","0","0","0","0","100.0","53.8","23.1","7.7","","","","0","0.0","0","0.0","0","0.0","5","18.5","3","11","6.1","3.67","2.20","11.0","60.0","0","0.0","0","0","0","13.8","13.8","8.9","8.9"
"503","Jonathan Taylor","IND","RB","1","2024","1","1","HST","16","48","48.0","3.00","1","0","0","0","0","81.3","62.5","50.0","","","","","2","66.7","3","75.0","4","66.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","11.3","11.3","10.8","10.8"
"504","Nick Chubb","CLV","RB","1","2024","1","14","PIT","11","48","48.0","4.36","0","0","0","0","0","72.7","63.6","36.4","9.1","9.1","","","0","0.0","0","0.0","0","0.0","1","2.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.9","6.9","4.8","4.8"
"505","Rhamondre Stevenson","NE","RB","1","2024","1","8","NYJ","20","48","48.0","2.40","2","0","0","0","0","75.0","50.0","30.0","","","","","2","50.0","3","60.0","4","50.0","3","10.0","3","17","11.0","5.67","5.67","17.0","100.0","0","0.0","1","2","0","19.3","19.3","23.5","23.5"
"506","Anthony Richardson","IND","QB","1","2024","1","13","NE","9","48","48.0","5.33","1","0","1","11","0","66.7","66.7","55.6","33.3","","","","2","66.7","3","50.0","3","23.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.0","7.0","23.2","23.2"
"507","Ronnie Rivers","LA","RB","1","2024","1","18","SEA","12","48","48.0","4.00","0","0","0","0","0","91.7","58.3","33.3","","","","","0","0.0","1","100.0","3","100.0","5","12.2","4","34","10.2","8.50","6.80","34.0","80.0","0","0.0","0","0","0","15.9","15.9","12.2","12.2"
"508","Kyler Murray","ARZ","QB","1","2024","1","13","MIN","7","48","48.0","6.86","0","0","5","37","0","100.0","85.7","57.1","28.6","14.3","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.4","3.4","17.2","17.2"
"509","Bo Nix","DEN","QB","1","2024","1","3","TB","9","47","47.0","5.22","1","0","3","30","1","88.9","66.7","33.3","11.1","11.1","11.1","","1","20.0","1","20.0","2","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.1","6.1","19.3","19.3"
"510","Jerome Ford","CLV","RB","1","2024","1","5","WAS","9","47","47.0","5.22","0","0","0","0","0","77.8","55.6","33.3","22.2","11.1","","","0","0.0","0","0.0","0","0.0","3","10.3","3","2","1.4","0.67","0.67","2.0","100.0","0","0.0","0","0","0","8.9","8.9","7.9","7.9"
"511","Raheem Blackshear","CAR","RB","1","2024","1","18","ATL","4","47","47.0","11.75","0","0","0","0","0","75.0","75.0","50.0","50.0","50.0","25.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","4.7","4.7"
"512","Tyjae Spears","TEN","RB","1","2024","1","10","LAC","7","47","47.0","6.71","0","0","0","0","0","85.7","71.4","57.1","28.6","14.3","","","0","0.0","0","0.0","0","0.0","3","13.0","3","4","2.3","1.33","1.33","4.0","100.0","0","0.0","0","0","0","7.9","7.9","8.1","8.1"
"513","Saquon Barkley","PHI","RB","1","2024","1","6","CLV","18","47","47.0","2.61","0","0","0","0","0","77.8","50.0","22.2","5.6","","","","0","0.0","0","0.0","0","0.0","2","8.0","2","7","2.7","3.50","3.50","7.0","100.0","0","0.0","0","0","0","11.8","11.8","7.4","7.4"
"514","Caleb Williams","CHI","QB","1","2024","1","8","WAS","9","47","47.0","5.22","0","1","5","29","0","88.9","66.7","44.4","22.2","","","","1","50.0","1","33.3","3","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.0","7.0","10.9","10.9"
"515","Jaylen Warren","PIT","RB","1","2024","1","14","CLV","9","47","47.0","5.22","0","0","0","0","0","88.9","66.7","44.4","22.2","","","","0","0.0","0","0.0","0","0.0","4","15.4","2","25","15.8","12.50","6.25","25.0","50.0","0","0.0","0","1","0","11.1","11.1","9.2","9.2"
"516","Austin Ekeler","WAS","RB","1","2024","2","2","DET","6","47","47.0","7.83","0","0","0","0","0","83.3","50.0","50.0","16.7","16.7","16.7","16.7","0","0.0","1","12.5","1","9.1","4","12.9","4","41","13.7","10.25","10.25","41.0","100.0","0","0.0","0","1","0","10.5","10.5","12.8","12.8"
"517","Bo Nix","DEN","QB","1","2024","1","18","KC","7","47","47.0","6.71","0","0","4","43","0","100.0","42.9","28.6","28.6","14.3","14.3","","0","0.0","0","0.0","2","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.2","5.2","33.5","33.5"
"518","Aaron Jones","MIN","RB","1","2024","1","17","GB","12","47","47.0","3.92","0","0","0","0","0","83.3","50.0","41.7","8.3","","","","0","0.0","1","100.0","2","66.7","4","9.3","4","30","8.0","7.50","7.50","30.0","100.0","0","0.0","0","0","0","13.5","13.5","11.7","11.7"
"519","Jayden Daniels","WAS","QB","1","2024","1","4","ARZ","8","47","47.0","5.88","1","0","6","30","0","100.0","75.0","62.5","12.5","","","","0","0.0","1","20.0","2","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.6","5.6","25.0","25.0"
"520","Jaleel McLaughlin","DEN","RB","1","2024","1","8","CAR","8","47","47.0","5.88","0","0","0","0","0","100.0","100.0","62.5","12.5","","","","0","0.0","0","0.0","2","25.0","1","2.6","1","9","2.9","9.00","9.00","9.0","100.0","1","33.3","1","1","0","7.9","7.9","12.6","12.6"
"521","Sean Tucker","TB","RB","1","2024","1","14","LV","3","47","47.0","15.67","0","0","0","0","0","100.0","100.0","66.7","33.3","33.3","33.3","33.3","0","0.0","0","0.0","0","0.0","1","3.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.0","3.0","4.7","4.7"
"522","Derrick Henry","BLT","RB","1","2024","1","1","KC","13","46","46.0","3.54","1","0","0","0","0","92.3","53.8","46.2","","","","","1","100.0","1","50.0","1","20.0","1","2.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.7","8.7","10.6","10.6"
"523","Spencer Rattler","NO","QB","1","2024","1","17","LV","3","46","46.0","15.33","0","0","2","18","0","100.0","100.0","100.0","66.7","33.3","33.3","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","15.3","15.3"
"524","Kendre Miller","NO","RB","1","2024","1","15","WAS","9","46","46.0","5.11","0","0","0","0","0","55.6","55.6","55.6","33.3","11.1","","","0","0.0","0","0.0","2","100.0","1","3.1","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.6","7.6","4.6","4.6"
"525","Chase Brown","CIN","RB","1","2024","1","5","BLT","12","46","46.0","3.83","0","0","0","0","0","66.7","50.0","25.0","16.7","8.3","","","0","0.0","0","0.0","1","20.0","3","7.7","3","8","2.0","2.67","2.67","8.0","100.0","1","20.0","1","2","0","12.8","12.8","16.4","16.4"
"526","Jaylen Warren","PIT","RB","1","2024","1","8","NYG","9","46","46.0","5.11","0","0","0","0","0","88.9","44.4","22.2","22.2","22.2","","","0","0.0","0","0.0","2","40.0","3","10.7","2","13","4.7","6.50","4.33","13.0","66.7","0","0.0","1","1","0","11.4","11.4","7.9","7.9"
"527","Lamar Jackson","BLT","QB","1","2024","1","8","CLV","8","46","46.0","5.75","0","0","2","34","0","87.5","62.5","62.5","25.0","12.5","12.5","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.9","3.9","24.2","24.2"
"528","Lamar Jackson","BLT","QB","1","2024","1","11","PIT","4","46","46.0","11.50","0","0","0","0","0","75.0","75.0","75.0","50.0","50.0","25.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","15.9","15.9"
"529","Jaleel McLaughlin","DEN","RB","1","2024","1","4","NYJ","9","46","46.0","5.11","0","0","0","0","0","88.9","88.9","66.7","11.1","","","","0","0.0","0","0.0","1","100.0","1","4.0","1","0","0.0","","0.00","0.0","100.0","0","0.0","0","0","0","6.8","6.8","5.6","5.6"
"530","Cam Akers","MIN","RB","1","2024","1","9","IND","6","46","46.0","7.67","0","0","0","0","0","83.3","83.3","66.7","50.0","","","","0","0.0","0","0.0","0","0.0","2","5.7","2","7","2.2","3.50","3.50","7.0","100.0","0","0.0","0","0","0","5.9","5.9","7.3","7.3"
"531","Drake Maye","NE","QB","1","2024","1","8","NYJ","3","46","46.0","15.33","1","0","3","46","1","100.0","100.0","100.0","100.0","66.7","","","0","0.0","0","0.0","1","12.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","11.5","11.5"
"532","Emari Demercado","ARZ","RB","1","2024","1","2","LA","2","46","46.0","23.00","0","0","0","0","0","100.0","100.0","100.0","50.0","50.0","50.0","50.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","4.6","4.6"
"533","Kenny McIntosh","SEA","RB","1","2024","1","17","CHI","7","46","46.0","6.57","0","0","0","0","0","100.0","57.1","42.9","14.3","14.3","14.3","","0","0.0","0","0.0","1","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.3","4.3","4.6","4.6"
"534","Anthony Richardson","IND","QB","1","2024","1","15","DEN","7","46","46.0","6.57","1","0","3","14","0","85.7","57.1","57.1","28.6","14.3","14.3","","0","0.0","0","0.0","0","0.0","1","2.6","1","-1","-0.6","-1.00","-1.00","-1.0","100.0","0","0.0","0","0","0","4.9","4.9","16.4","16.4"
"535","Joe Mixon","HST","RB","1","2024","1","10","DET","25","46","46.0","1.84","1","0","0","0","0","76.0","32.0","16.0","","","","","0","0.0","1","100.0","6","100.0","4","12.1","2","44","19.0","22.00","11.00","44.0","50.0","0","0.0","0","2","0","25.0","25.0","17.0","17.0"
"536","Rico Dowdle","DAL","RB","1","2024","1","4","NYG","11","46","46.0","4.18","0","0","0","0","0","90.9","63.6","45.5","","","","","0","0.0","1","100.0","1","100.0","1","3.7","1","15","6.8","15.00","15.00","15.0","100.0","1","50.0","0","1","0","8.5","8.5","13.1","13.1"
"537","Emanuel Wilson","GB","RB","1","2024","1","1","PHI","4","46","46.0","11.50","0","0","0","0","0","100.0","100.0","100.0","50.0","25.0","","","0","0.0","0","0.0","0","0.0","3","8.6","2","2","0.8","1.00","0.67","2.0","66.7","0","0.0","0","1","0","7.2","7.2","6.8","6.8"
"538","Travis Etienne","JAX","RB","1","2024","1","13","HST","13","46","46.0","3.54","0","0","0","0","0","84.6","76.9","46.2","","","","","0","0.0","0","0.0","2","100.0","3","7.1","3","12","4.3","4.00","4.00","12.0","100.0","0","0.0","0","1","0","13.3","13.3","8.8","8.8"
"539","Josh Allen","BUF","QB","1","2024","2","1","DEN","8","46","46.0","5.75","0","0","4","24","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","2","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.6","5.6","25.5","25.5"
"540","Lamar Jackson","BLT","QB","1","2024","1","2","LV","5","45","45.0","9.00","0","0","2","17","0","80.0","80.0","60.0","20.0","20.0","20.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","17.4","17.4"
"541","Tyrone Tracy","NYG","RB","1","2024","1","14","NO","16","45","45.0","2.81","1","0","0","0","0","93.8","56.3","18.8","","","","","1","100.0","1","100.0","2","100.0","8","16.3","5","38","16.7","7.60","4.75","38.0","62.5","0","0.0","0","0","0","21.4","21.4","19.3","19.3"
"542","Trevor Lawrence","JAX","QB","1","2024","1","2","CLV","2","45","45.0","22.50","0","0","2","45","0","100.0","100.0","100.0","100.0","50.0","50.0","50.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","13.3","13.3"
"543","Isiah Pacheco","KC","RB","1","2024","1","1","BLT","15","45","45.0","3.00","1","0","0","0","0","93.3","53.3","33.3","","","","","1","100.0","1","100.0","2","100.0","3","10.7","2","33","11.3","16.50","11.00","33.0","66.7","0","0.0","0","0","0","13.5","13.5","15.8","15.8"
"544","Tony Pollard","TEN","RB","1","2024","1","15","CIN","17","45","45.0","2.65","1","1","0","0","0","82.4","64.7","23.5","5.9","5.9","","","1","33.3","2","50.0","4","66.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","11.8","11.8","9.5","9.5"
"545","Jalen Hurts","PHI","QB","1","2024","1","15","PIT","15","45","45.0","3.00","1","1","3","12","0","53.3","20.0","20.0","6.7","6.7","6.7","","4","80.0","7","77.8","9","56.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","15.1","15.1","29.1","29.1"
"546","Aaron Rodgers","NYJ","QB","1","2024","1","15","JAX","6","45","45.0","7.50","0","0","5","45","0","83.3","83.3","83.3","33.3","16.7","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.9","2.9","30.1","30.1"
"547","Anthony Richardson","IND","QB","1","2024","1","8","HST","6","45","45.0","7.50","0","1","2","37","0","66.7","66.7","50.0","50.0","16.7","16.7","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.9","2.9","13.5","13.5"
"548","Aaron Jones","MIN","RB","1","2024","1","18","DET","10","45","45.0","4.50","0","0","0","0","0","100.0","70.0","50.0","","","","","0","0.0","0","0.0","1","33.3","5","12.2","5","30","18.1","6.00","6.00","30.0","100.0","0","0.0","1","2","0","14.8","14.8","12.5","12.5"
"549","Kareem Hunt","KC","RB","1","2024","1","15","CLV","13","45","45.0","3.46","0","0","0","0","0","61.5","46.2","30.8","15.4","","","","0","0.0","1","50.0","2","40.0","1","2.5","1","4","2.2","4.00","4.00","4.0","100.0","0","0.0","0","0","0","9.6","9.6","5.9","5.9"
"550","Breece Hall","NYJ","RB","1","2024","1","17","BUF","10","45","45.0","4.50","0","0","0","0","0","90.0","50.0","40.0","20.0","10.0","","","0","0.0","0","0.0","1","100.0","1","3.1","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","7.2","7.2","6.3","6.3"
"551","Kyler Murray","ARZ","QB","1","2024","1","3","DET","5","45","45.0","9.00","0","0","2","24","0","80.0","80.0","60.0","40.0","20.0","20.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","15.8","15.8"
"552","Jaylen Warren","PIT","RB","1","2024","1","12","CLV","11","45","45.0","4.09","1","0","0","0","0","72.7","54.5","36.4","9.1","9.1","","","1","50.0","1","33.3","1","25.0","3","10.3","3","19","7.0","6.33","6.33","19.0","100.0","0","0.0","0","0","0","10.7","10.7","15.4","15.4"
"553","Javonte Williams","DEN","RB","1","2024","1","8","CAR","17","44","44.0","2.59","0","0","0","0","0","70.6","47.1","23.5","","","","","2","50.0","2","50.0","3","37.5","5","12.8","4","8","2.5","2.00","1.60","8.0","80.0","0","0.0","0","0","0","18.3","18.3","9.2","9.2"
"554","Jayden Daniels","WAS","QB","1","2024","1","2","NYG","10","44","44.0","4.40","0","0","4","33","0","60.0","40.0","40.0","20.0","","","","0","0.0","0","0.0","5","38.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","9.2","9.2","13.4","13.4"
"555","Josh Allen","BUF","QB","1","2024","1","3","JAX","6","44","44.0","7.33","0","0","4","33","0","100.0","83.3","66.7","33.3","","","","0","0.0","0","0.0","4","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.4","6.4","30.9","30.9"
"556","Travis Etienne","JAX","RB","1","2024","1","1","MIA","12","44","44.0","3.67","1","1","0","0","0","83.3","50.0","33.3","16.7","","","","1","100.0","1","100.0","4","100.0","3","14.3","2","15","9.3","7.50","5.00","15.0","66.7","0","0.0","0","1","0","14.6","14.6","12.9","12.9"
"557","Zack Moss","CIN","RB","1","2024","1","1","NE","9","44","44.0","4.89","1","0","0","0","0","100.0","66.7","44.4","11.1","11.1","","","1","100.0","2","100.0","2","50.0","4","13.8","2","17","10.4","8.50","4.25","17.0","50.0","0","0.0","0","0","0","12.1","12.1","14.1","14.1"
"558","Ty Johnson","BUF","RB","1","2024","2","1","DEN","9","44","44.0","4.89","0","0","0","0","0","88.9","66.7","66.7","11.1","","","","0","0.0","0","0.0","3","21.4","2","7.7","2","26","9.6","13.00","13.00","26.0","100.0","1","50.0","0","0","0","10.0","10.0","15.0","15.0"
"559","Alvin Kamara","NO","RB","1","2024","1","14","NYG","17","44","44.0","2.59","0","0","0","0","0","58.8","41.2","29.4","11.8","5.9","","","0","0.0","0","0.0","1","50.0","5","16.1","5","35","16.0","7.00","7.00","35.0","100.0","0","0.0","0","0","0","16.6","16.6","12.9","12.9"
