"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"1150","Deven Thompkins","TB","WR","1","2023","1","11","SF","1","17","17.0","17.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","","","0","0.0","0","0.0","1","50.0","1","2.2","0","0","0.0","","0.00","0.0","","0","0.0","0","1","0","3.6","3.6","1.7","1.7"
"1151","Justin Herbert","LAC","QB","1","2023","1","1","MIA","5","17","17.0","3.40","1","0","4","16","0","100.0","60.0","40.0","","","","","1","16.7","1","12.5","1","8.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.3","3.3","20.9","20.9"
"1152","Dare Ogunbowale","HST","RB","1","2023","1","15","TEN","1","17","17.0","17.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","","","0","0.0","0","0.0","0","0.0","1","2.8","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","1.7","1.7"
"1153","Lamar Jackson","BLT","QB","1","2023","1","8","ARZ","5","17","17.0","3.40","0","0","1","1","0","80.0","40.0","20.0","20.0","","","","0","0.0","0","0.0","2","22.2","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.2","4.2","12.0","12.0"
"1154","Marquise Goodwin","CLV","WR","1","2023","1","7","IND","1","17","17.0","17.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","","","0","0.0","0","0.0","1","20.0","2","5.4","1","6","3.3","6.00","3.00","6.0","50.0","0","0.0","0","0","0","4.3","4.3","3.3","3.3"
"1155","Sam Howell","WAS","QB","1","2023","1","10","SEA","2","17","17.0","8.50","0","1","0","0","0","100.0","50.0","50.0","50.0","50.0","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","25.2","25.2"
"1156","Jerome Ford","CLV","RB","1","2023","2","1","HST","9","17","17.0","1.89","0","0","0","0","0","66.7","55.6","11.1","","","","","0","0.0","0","0.0","0","0.0","4","8.7","4","15","4.9","3.75","3.75","15.0","100.0","0","0.0","0","0","0","10.3","10.3","7.2","7.2"
"1157","Jalen Reagor","NE","WR","1","2023","1","18","NYJ","1","17","17.0","17.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","","","0","0.0","0","0.0","0","0.0","5","16.7","1","33","37.5","33.00","6.60","33.0","20.0","0","0.0","0","0","0","7.9","7.9","6.0","6.0"
"1158","Josh Allen","BUF","QB","1","2023","1","4","MIA","4","17","17.0","4.25","1","0","2","7","0","75.0","75.0","25.0","25.0","","","","0","0.0","0","0.0","3","37.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.5","4.5","36.5","36.5"
"1159","Erik Ezukanma","MIA","WR","1","2023","1","1","LAC","2","17","17.0","8.50","0","0","0","0","0","100.0","100.0","100.0","50.0","","","","0","0.0","0","0.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","1.7","1.7"
"1160","Trevor Lawrence","JAX","QB","1","2023","1","11","TEN","5","17","17.0","3.40","2","0","2","14","1","80.0","60.0","60.0","","","","","1","100.0","4","66.7","4","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.9","5.9","32.2","32.2"
"1161","Ezekiel Elliott","NE","RB","1","2023","1","9","WAS","6","17","17.0","2.83","0","0","0","0","0","66.7","66.7","16.7","","","","","0","0.0","0","0.0","1","100.0","4","9.1","3","15","6.8","5.00","3.75","15.0","75.0","0","0.0","0","0","0","9.7","9.7","6.2","6.2"
"1162","Bryce Young","CAR","QB","1","2023","1","16","GB","4","17","17.0","4.25","0","1","2","14","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","22.2","22.2"
"1163","Baker Mayfield","TB","QB","1","2023","1","2","CHI","6","17","17.0","2.83","0","0","4","19","0","66.7","33.3","33.3","","","","","0","0.0","1","33.3","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.7","4.7","18.4","18.4"
"1164","Wan'Dale Robinson","NYG","WR","1","2023","1","8","NYJ","2","17","17.0","8.50","0","0","0","0","0","100.0","100.0","100.0","50.0","","","","0","0.0","0","0.0","1","10.0","1","7.1","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.3","3.3","1.7","1.7"
"1165","Alexander Mattison","MIN","RB","1","2023","1","17","GB","3","17","17.0","5.67","0","0","0","0","0","100.0","100.0","33.3","","","","","0","0.0","0","0.0","0","0.0","2","6.3","2","13","7.2","6.50","6.50","13.0","100.0","0","0.0","0","0","0","4.4","4.4","5.0","5.0"
"1166","Tommy DeVito","NYG","QB","1","2023","1","9","LV","4","17","17.0","4.25","0","0","4","17","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","10.7","10.7"
"1167","Mason Rudolph","PIT","QB","1","2023","2","1","BUF","2","16","16.0","8.00","0","0","2","16","0","100.0","100.0","100.0","50.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","17.8","17.8"
"1168","Kenneth Gainwell","PHI","RB","1","2023","1","7","MIA","8","16","16.0","2.00","1","0","0","0","0","87.5","37.5","12.5","","","","","1","50.0","3","33.3","3","30.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.5","6.5","7.6","7.6"
"1169","Tyler Allgeier","ATL","RB","1","2023","1","4","JAX","7","16","16.0","2.29","0","0","0","0","0","71.4","57.1","28.6","","","","","0","0.0","0","0.0","1","50.0","2","6.5","1","-4","-2.1","-4.00","-2.00","-4.0","50.0","0","0.0","0","1","0","8.1","8.1","2.2","2.2"
"1170","Royce Freeman","LA","RB","1","2023","1","15","WAS","6","16","16.0","2.67","0","0","0","0","0","100.0","66.7","","","","","","1","50.0","1","25.0","2","28.6","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.7","4.7","1.6","1.6"
"1171","Joshua Kelley","LAC","RB","1","2023","1","10","DET","5","16","16.0","3.20","0","0","0","0","0","100.0","80.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","1.6","1.6"
"1172","Dameon Pierce","HST","RB","1","2023","1","17","TEN","8","16","16.0","2.00","0","0","0","0","0","62.5","50.0","25.0","","","","","0","0.0","0","0.0","0","0.0","1","3.1","1","5","2.3","5.00","5.00","5.0","100.0","0","0.0","0","0","0","5.4","5.4","3.1","3.1"
"1173","Jayden Reed","GB","WR","1","2023","1","12","DET","2","16","16.0","8.00","0","0","0","0","0","100.0","50.0","50.0","50.0","50.0","","","0","0.0","0","0.0","0","0.0","7","21.9","4","34","12.7","8.50","4.86","34.0","57.1","1","33.3","1","1","0","12.2","12.2","15.0","15.0"
"1174","Zach Charbonnet","SEA","RB","1","2023","1","2","DET","4","16","16.0","4.00","0","0","0","0","0","75.0","50.0","50.0","","","","","1","20.0","1","16.7","1","12.5","2","4.9","2","14","4.3","7.00","7.00","14.0","100.0","0","0.0","0","0","0","5.8","5.8","5.0","5.0"
"1175","Bailey Zappe","NE","QB","1","2023","1","13","LAC","4","16","16.0","4.00","0","0","3","14","0","100.0","75.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","7.2","7.2"
"1176","Breece Hall","NYJ","RB","1","2023","1","13","ATL","13","16","16.0","1.23","0","0","0","0","0","53.8","38.5","15.4","","","","","0","0.0","0","0.0","1","33.3","8","21.1","6","29","13.6","4.83","3.63","29.0","75.0","0","0.0","0","0","0","19.1","19.1","10.5","10.5"
"1177","Emanuel Wilson","GB","RB","1","2023","2","2","SF","4","16","16.0","4.00","0","0","0","0","0","75.0","75.0","25.0","","","","","0","0.0","0","0.0","0","0.0","1","2.9","1","11","5.7","11.00","11.00","11.0","100.0","0","0.0","0","0","0","3.4","3.4","3.7","3.7"
"1178","Tre Tucker","LV","WR","1","2023","1","5","GB","1","16","16.0","16.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","","","0","0.0","0","0.0","0","0.0","1","3.2","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","1.6","1.6"
"1179","Zach Charbonnet","SEA","RB","1","2023","1","15","PHI","4","16","16.0","4.00","0","0","0","0","0","100.0","75.0","50.0","","","","","0","0.0","0","0.0","1","100.0","1","3.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.3","4.3","1.6","1.6"
"1180","Kenneth Walker","SEA","RB","1","2023","1","9","BLT","9","16","16.0","1.78","0","0","0","0","0","77.8","33.3","11.1","","","","","0","0.0","0","0.0","0","0.0","2","7.1","1","1","0.6","1.00","0.50","1.0","50.0","0","0.0","0","0","0","7.4","7.4","2.7","2.7"
"1181","Chuba Hubbard","CAR","RB","1","2023","1","2","NO","2","16","16.0","8.00","0","0","0","0","0","100.0","50.0","50.0","50.0","","","","0","0.0","0","0.0","0","0.0","5","15.2","5","34","22.2","6.80","6.80","34.0","100.0","0","0.0","0","0","0","8.4","8.4","10.0","10.0"
"1182","Chase Edmonds","TB","RB","1","2023","1","17","NO","3","16","16.0","5.33","0","0","0","0","0","66.7","66.7","66.7","33.3","","","","0","0.0","0","0.0","0","0.0","6","18.2","5","40","12.9","8.00","6.67","40.0","83.3","0","0.0","0","0","0","10.4","10.4","10.6","10.6"
"1183","Kenny Pickett","PIT","QB","1","2023","1","10","GB","4","16","16.0","4.00","0","0","2","15","0","75.0","50.0","25.0","25.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","6.6","6.6"
"1184","Tyler Scott","CHI","WR","1","2023","1","10","CAR","1","16","16.0","16.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","","","0","0.0","0","0.0","0","0.0","1","3.0","1","15","9.3","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.0","2.0","4.1","4.1"
"1185","Chase Brown","CIN","RB","1","2023","1","16","PIT","4","16","16.0","4.00","0","0","0","0","0","100.0","100.0","25.0","","","","","0","0.0","0","0.0","0","0.0","2","4.8","2","8","2.4","4.00","4.00","8.0","100.0","0","0.0","0","0","0","4.9","4.9","4.4","4.4"
"1186","D'Onta Foreman","CHI","RB","1","2023","1","1","GB","5","16","16.0","3.20","0","0","0","0","0","60.0","60.0","40.0","20.0","","","","0","0.0","0","0.0","0","0.0","3","8.1","2","8","3.7","4.00","2.67","8.0","66.7","0","0.0","0","0","0","6.9","6.9","4.4","4.4"
"1187","Joshua Kelley","LAC","RB","1","2023","1","13","NE","6","16","16.0","2.67","0","0","0","0","0","83.3","33.3","33.3","","","","","0","0.0","0","0.0","0","0.0","3","8.1","2","9","4.2","4.50","3.00","9.0","66.7","0","0.0","0","0","0","7.4","7.4","4.5","4.5"
"1188","Ke'Shawn Vaughn","TB","RB","1","2023","1","4","NO","9","16","16.0","1.78","0","0","0","0","0","66.7","22.2","22.2","","","","","1","50.0","1","25.0","1","14.3","1","3.0","1","3","1.2","3.00","3.00","3.0","100.0","0","0.0","0","0","0","6.8","6.8","2.9","2.9"
"1189","Xavier Gipson","NYJ","WR","1","2023","1","16","WAS","1","16","16.0","16.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","","","0","0.0","0","0.0","0","0.0","2","4.1","1","1","0.5","1.00","0.50","1.0","50.0","0","0.0","1","1","0","4.3","4.3","2.7","2.7"
"1190","Rashaad Penny","PHI","RB","1","2023","1","18","NYG","6","16","16.0","2.67","0","0","0","0","0","83.3","50.0","16.7","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.9","2.9","1.6","1.6"
"1191","Joe Mixon","CIN","RB","1","2023","1","12","PIT","8","16","16.0","2.00","0","0","0","0","0","100.0","37.5","","","","","","0","0.0","0","0.0","0","0.0","2","7.7","2","44","19.4","22.00","22.00","44.0","100.0","0","0.0","0","1","0","7.7","7.7","8.0","8.0"
"1192","George Pickens","PIT","WR","1","2023","1","5","BLT","1","16","16.0","16.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","","","0","0.0","0","0.0","0","0.0","10","31.3","6","130","58.0","21.67","13.00","130.0","60.0","1","100.0","1","1","0","16.1","16.1","26.6","26.6"
"1193","Deuce Vaughn","DAL","RB","1","2023","1","2","NYJ","3","16","16.0","5.33","0","0","0","0","0","66.7","66.7","33.3","33.3","","","","0","0.0","0","0.0","1","6.3","3","7.9","3","16","6.3","5.33","5.33","16.0","100.0","0","0.0","0","0","0","6.8","6.8","6.2","6.2"
"1194","Baker Mayfield","TB","QB","1","2023","2","1","PHI","2","16","16.0","8.00","0","0","2","16","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","1","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","27.1","27.1"
"1195","Puka Nacua","LA","WR","1","2023","1","16","NO","2","16","16.0","8.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","11","32.4","9","164","50.0","18.22","14.91","164.0","81.8","1","50.0","1","1","0","18.1","18.1","33.0","33.0"
"1196","Tank Bigsby","JAX","RB","1","2023","1","18","TEN","3","16","16.0","5.33","0","0","0","0","0","100.0","100.0","66.7","","","","","0","0.0","1","50.0","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","1.6","1.6"
"1197","Kadarius Toney","KC","WR","1","2023","1","14","BUF","2","16","16.0","8.00","0","0","0","0","0","100.0","50.0","50.0","50.0","","","","0","0.0","0","0.0","1","33.3","4","9.3","3","25","9.2","8.33","6.25","25.0","75.0","0","0.0","0","0","0","7.8","7.8","7.1","7.1"
"1198","Ezekiel Elliott","NE","RB","1","2023","1","4","DAL","6","16","16.0","2.67","0","0","0","0","0","66.7","33.3","16.7","","","","","0","0.0","0","0.0","0","0.0","3","10.0","2","6","2.9","3.00","2.00","6.0","66.7","0","0.0","0","0","0","7.4","7.4","4.2","4.2"
"1199","C.J. Stroud","HST","QB","1","2023","1","4","PIT","4","16","16.0","4.00","0","0","2","15","0","75.0","50.0","25.0","25.0","","","","1","50.0","1","25.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","21.8","21.8"
"1200","Darrynton Evans","MIA","RB","1","2023","1","12","NYJ","2","16","16.0","8.00","0","0","0","0","0","100.0","100.0","50.0","50.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","1.6","1.6"
"1201","Matt Breida","NYG","RB","1","2023","1","14","GB","2","16","16.0","8.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","1.6","1.6"
"1202","Dalvin Cook","NYJ","RB","1","2023","1","4","KC","5","16","16.0","3.20","0","0","0","0","0","100.0","60.0","20.0","","","","","1","100.0","1","100.0","1","33.3","1","2.6","1","2","0.8","2.00","2.00","2.0","100.0","0","0.0","0","0","0","4.8","4.8","2.8","2.8"
"1203","Craig Reynolds","DET","RB","1","2023","1","7","BLT","3","16","16.0","5.33","0","0","0","0","0","66.7","66.7","33.3","33.3","","","","0","0.0","0","0.0","0","0.0","1","1.9","1","9","3.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","3.0","3.0","3.5","3.5"
"1204","Deshaun Watson","CLV","QB","1","2023","1","3","TEN","4","16","16.0","4.00","0","0","1","4","0","75.0","50.0","25.0","25.0","","","","0","0.0","0","0.0","2","66.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.7","3.7","21.2","21.2"
"1205","Latavius Murray","BUF","RB","1","2023","1","3","WAS","5","15","15.0","3.00","1","0","0","0","0","100.0","40.0","20.0","","","","","2","66.7","2","40.0","2","28.6","1","3.1","1","6","2.8","6.00","6.00","6.0","100.0","0","0.0","0","1","0","6.5","6.5","9.1","9.1"
"1206","Ty Chandler","MIN","RB","1","2023","1","5","KC","1","15","15.0","15.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","1.5","1.5"
"1207","Patrick Mahomes","KC","QB","1","2023","2","3","BLT","6","15","15.0","2.50","0","0","3","18","0","50.0","50.0","16.7","16.7","","","","0","0.0","1","33.3","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.8","3.8","15.1","15.1"
"1208","Tank Dell","HST","WR","1","2023","1","8","CAR","3","15","15.0","5.00","0","0","0","0","0","66.7","66.7","66.7","33.3","","","","0","0.0","0","0.0","0","0.0","4","16.7","3","16","11.4","5.33","4.00","16.0","75.0","0","0.0","0","0","0","7.4","7.4","6.1","6.1"
"1209","Sam Howell","WAS","QB","1","2023","1","7","NYG","2","15","15.0","7.50","0","0","1","11","0","100.0","100.0","50.0","50.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","10.5","10.5"
"1210","Christian Watson","GB","WR","1","2023","1","13","KC","2","15","15.0","7.50","0","0","0","0","0","100.0","50.0","50.0","50.0","","","","0","0.0","0","0.0","0","0.0","9","25.0","7","71","26.6","10.14","7.89","71.0","77.8","2","66.7","2","3","0","16.7","16.7","27.6","27.6"
"1211","Will Levis","TEN","QB","1","2023","1","14","MIA","4","15","15.0","3.75","0","1","2","16","0","50.0","50.0","50.0","25.0","","","","0","0.0","0","0.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","18.6","18.6"
"1212","Mac Jones","NE","QB","1","2023","1","1","PHI","2","15","15.0","7.50","0","0","2","15","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","25.1","25.1"
"1213","Zach Wilson","NYJ","QB","1","2023","1","6","PHI","4","15","15.0","3.75","0","0","2","17","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","10.9","10.9"
"1214","Jaleel McLaughlin","DEN","RB","1","2023","1","13","HST","4","15","15.0","3.75","0","0","0","0","0","75.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","2","7.7","2","6","3.2","3.00","3.00","6.0","100.0","0","0.0","0","0","0","4.9","4.9","4.1","4.1"
"1215","Craig Reynolds","DET","RB","1","2023","1","3","ATL","4","15","15.0","3.75","0","0","0","0","0","75.0","75.0","25.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","1.5","1.5"
"1216","Rico Dowdle","DAL","RB","1","2023","1","5","SF","5","15","15.0","3.00","0","0","0","0","0","60.0","60.0","40.0","","","","","0","0.0","0","0.0","0","0.0","1","3.8","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.9","3.9","1.5","1.5"
"1217","Zach Wilson","NYJ","QB","1","2023","1","11","BUF","4","15","15.0","3.75","0","0","3","15","0","75.0","75.0","25.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","7.7","7.7"
"1218","Xavier Hutchinson","HST","WR","1","2023","1","6","NO","2","15","15.0","7.50","0","0","0","0","0","100.0","100.0","50.0","50.0","","","","1","25.0","1","20.0","1","10.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","1.5","1.5"
"1219","Tyjae Spears","TEN","RB","1","2023","1","6","BLT","4","15","15.0","3.75","0","0","0","0","0","75.0","25.0","25.0","25.0","","","","0","0.0","1","100.0","1","33.3","1","4.8","1","48","32.0","48.00","48.00","48.0","100.0","0","0.0","0","0","0","4.3","4.3","7.3","7.3"
"1220","Baker Mayfield","TB","QB","1","2023","2","2","DET","2","15","15.0","7.50","0","0","2","15","0","100.0","50.0","50.0","50.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","25.5","25.5"
"1221","Cam Akers","MIN","RB","1","2023","1","5","KC","5","15","15.0","3.00","0","0","0","0","0","100.0","60.0","20.0","","","","","0","0.0","0","0.0","0","0.0","2","4.3","2","3","1.1","1.50","1.50","3.0","100.0","0","0.0","0","0","0","5.4","5.4","3.8","3.8"
"1222","Kevin Harris","NE","RB","1","2023","1","17","BUF","2","15","15.0","7.50","0","0","0","0","0","50.0","50.0","50.0","50.0","50.0","","","0","0.0","0","0.0","0","0.0","2","7.7","2","54","25.8","27.00","27.00","54.0","100.0","0","0.0","0","0","0","3.9","3.9","8.9","8.9"
"1223","Sean Tucker","TB","RB","1","2023","1","1","MIN","5","15","15.0","3.00","0","0","0","0","0","100.0","60.0","20.0","","","","","0","0.0","0","0.0","0","0.0","2","5.9","2","9","5.2","4.50","4.50","9.0","100.0","0","0.0","0","0","0","5.4","5.4","4.4","4.4"
"1224","Zamir White","LV","RB","1","2023","1","4","LAC","3","15","15.0","5.00","0","0","0","0","0","66.7","66.7","33.3","33.3","","","","0","0.0","0","0.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","1.5","1.5"
